,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
101,101,"[<__main__.Word instance at 0x11d150878>
 <__main__.Word instance at 0x11d150b48>
 <__main__.Word instance at 0x11d150d40>
 <__main__.Word instance at 0x11d150bd8>
 <__main__.Word instance at 0x11d150e60>]",Violet,3_0,False,False,"[[""that's""], ['what'], ['looks'], ['the'], ['like']]",that'swhatthelookslike,lookslikethewhatthat's,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
102,102,[<__main__.Word instance at 0x11d150ef0>],Violet,3_0,False,True,[['I']],I,I,1.0,0.0,False,-0.0
103,103,"[<__main__.Word instance at 0x11d150fc8>
 <__main__.Word instance at 0x11d1530e0>
 <__main__.Word instance at 0x11d153290>
 <__main__.Word instance at 0x11d1531b8>
 <__main__.Word instance at 0x11d153440>]",Violet,3_0,True,,,chameleoncalledachameleondino,,,,NaN,NaN
104,104,"[<__main__.Word instance at 0x11d1535f0>
 <__main__.Word instance at 0x11d1534d0>
 <__main__.Word instance at 0x11d1537e8>]",Violet,3_0,True,,,achameleondino,,,,NaN,NaN
105,105,"[<__main__.Word instance at 0x11d153878>
 <__main__.Word instance at 0x11d1535a8>
 <__main__.Word instance at 0x11d153a28>
 <__main__.Word instance at 0x11d153908>
 <__main__.Word instance at 0x11d153cb0>]",Violet,3_0,True,,,it'scalledachameleondino,,,,NaN,NaN
106,106,"[<__main__.Word instance at 0x11d153d40>
 <__main__.Word instance at 0x11d153c20>
 <__main__.Word instance at 0x11d153dd0>
 <__main__.Word instance at 0x11d153bd8>
 <__main__.Word instance at 0x11d153fc8>]",Violet,3_0,True,,,yeahit'sachameleondino,,,,NaN,NaN
107,107,"[<__main__.Word instance at 0x11d153b00>
 <__main__.Word instance at 0x11d153f80>
 <__main__.Word instance at 0x11d1560e0>]",Violet,3_0,False,True,"[['not', 'working'], [""it's""]]",it'snotworking,it'snotworking,0.5,0.69314718056,False,0.6931471805599453
108,108,"[<__main__.Word instance at 0x11d156050>
 <__main__.Word instance at 0x11d1562d8>
 <__main__.Word instance at 0x11d1564d0>]",Violet,3_0,False,True,"[[""it's""], ['not', 'working']]",it'snotworking,it'snotworking,0.5,0.69314718056,False,0.6931471805599453
109,109,"[<__main__.Word instance at 0x11d1566c8>
 <__main__.Word instance at 0x11d1565a8>
 <__main__.Word instance at 0x11d1568c0>
 <__main__.Word instance at 0x11d156758>
 <__main__.Word instance at 0x11d156950>]",Violet,3_0,False,False,"[['can'], ['it'], ['you'], ['now'], ['work']]",nowcanyouworkit,youcanworkitnow,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
110,110,"[<__main__.Word instance at 0x11d156b00>
 <__main__.Word instance at 0x11d1569e0>
 <__main__.Word instance at 0x11d156f38>
 <__main__.Word instance at 0x11d156d40>
 <__main__.Word instance at 0x11d156fc8>]",Violet,3_0,True,,,thisiswhatacanary,,,,NaN,NaN
111,111,[<__main__.Word instance at 0x11d156e60>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
112,112,"[<__main__.Word instance at 0x11d15c320>
 <__main__.Word instance at 0x11d15c200>
 <__main__.Word instance at 0x11d15c3b0>]",Violet,3_0,False,False,"[['snake'], ['look'], ['like']]",looklikesnake,likesnakelook,0.166666666667,-0.182321556794,False,-0.1823215567939546
113,113,"[<__main__.Word instance at 0x11d15c5a8>
 <__main__.Word instance at 0x11d15c440>
 <__main__.Word instance at 0x11d15c680>
 <__main__.Word instance at 0x11d15c248>
 <__main__.Word instance at 0x11d15c710>
 <__main__.Word instance at 0x11d15c5f0>
 <__main__.Word instance at 0x11d15c8c0>
 <__main__.Word instance at 0x11d15c7a0>
 <__main__.Word instance at 0x11d15ccb0>]",Violet,3_0,False,False,"[['and', 'round'], ['a'], ['like'], ['snake'], [""it's""], ['and', 'round'], ['round']]",it'sroundandroundandroundlikeasnake,roundandroundandroundlikeasnakeit's,0.000198412698413,-0.000198432384816,True,-0.00039690415285879686
114,114,[<__main__.Word instance at 0x11d15cd88>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
115,115,"[<__main__.Word instance at 0x11d15ce60>
 <__main__.Word instance at 0x11d15ccf8>
 <__main__.Word instance at 0x11d15cf38>
 <__main__.Word instance at 0x11d15cdd0>
 <__main__.Word instance at 0x11d15cc20>
 <__main__.Word instance at 0x11d15cea8>
 <__main__.Word instance at 0x11d1591b8>]",Violet,3_0,False,False,"[['write'], ['Caroline'], ['Caroline'], ['happy', 'birthday'], ['happy', 'birthday']]",writehappybirthdayCarolinehappybirthdayCaroline,happybirthdayCarolinehappybirthdaywriteCaroline,0.00833333333333,-0.00836824967052,True,-0.03390155167568134
116,116,"[<__main__.Word instance at 0x11d1593f8>
 <__main__.Word instance at 0x11d159488>
 <__main__.Word instance at 0x11d159170>]",Violet,3_0,False,True,"[['the'], ['birthday'], ['back']]",thebackbirthday,thebackbirthday,0.166666666667,1.79175946923,False,1.791759469228055
117,117,"[<__main__.Word instance at 0x11d159368>
 <__main__.Word instance at 0x11d159830>
 <__main__.Word instance at 0x11d159680>]",Violet,3_0,False,False,"[['and'], ['you'], ['at']]",andyouat,youandat,0.166666666667,-0.182321556794,False,-0.1823215567939546
118,118,"[<__main__.Word instance at 0x11d1592d8>
 <__main__.Word instance at 0x11d159b90>
 <__main__.Word instance at 0x11d1595a8>]",Violet,3_0,False,True,"[['at'], ['the', 'house']]",atthehouse,atthehouse,0.5,0.69314718056,False,0.6931471805599453
119,119,[<__main__.Word instance at 0x11d159b00>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
120,120,"[<__main__.Word instance at 0x11d159248>
 <__main__.Word instance at 0x11d159e60>
 <__main__.Word instance at 0x11d159a28>]",Violet,3_0,False,False,"[['no'], [""they're""], ['not']]",nothey'renot,notnothey're,0.166666666667,-0.182321556794,False,-0.1823215567939546
121,121,"[<__main__.Word instance at 0x11d159bd8>
 <__main__.Word instance at 0x11d159dd0>
 <__main__.Word instance at 0x11d159710>
 <__main__.Word instance at 0x11d160098>
 <__main__.Word instance at 0x11d160170>
 <__main__.Word instance at 0x11d160050>
 <__main__.Word instance at 0x11d1603f8>
 <__main__.Word instance at 0x11d160368>
 <__main__.Word instance at 0x11d1605a8>]",Violet,3_0,False,False,"[['in', 'case'], ['come'], ['they'], ['plate'], ['in', 'case'], ['they'], ['came']]",incasetheycameincasetheycomeplate,theycometheyincaseincaseplatecame,0.000198412698413,-0.000198432384816,True,-0.000793965901176512
122,122,"[<__main__.Word instance at 0x11d160710>
 <__main__.Word instance at 0x11d1605f0>]",Violet,3_0,False,True,"[['come', 'over']]",comeover,comeover,1.0,0.0,False,-0.0
123,123,"[<__main__.Word instance at 0x11d160440>
 <__main__.Word instance at 0x11d160830>
 <__main__.Word instance at 0x11d160290>
 <__main__.Word instance at 0x11d160a28>]",Violet,3_0,False,False,"[[""we've""], ['come', 'over'], ['gotta']]",we'vegottacomeover,gottawe'vecomeover,0.166666666667,-0.182321556794,False,-0.1823215567939546
124,124,[<__main__.Word instance at 0x11d160b00>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
125,125,"[<__main__.Word instance at 0x11d160bd8>
 <__main__.Word instance at 0x11d160200>
 <__main__.Word instance at 0x11d160cb0>
 <__main__.Word instance at 0x11d160b48>
 <__main__.Word instance at 0x11d160c68>]",Violet,3_0,False,False,"[['us'], ['up'], ['Caroline'], ['is'], ['pick']]",isCarolinepickusup,isupusCarolinepick,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
126,126,[<__main__.Word instance at 0x11d160ea8>],Violet,3_0,False,True,[['why']],why,why,1.0,0.0,False,-0.0
127,127,"[<__main__.Word instance at 0x11d160f80>
 <__main__.Word instance at 0x11d160d88>
 <__main__.Word instance at 0x11d160e60>
 <__main__.Word instance at 0x11d163170>
 <__main__.Word instance at 0x11d163050>
 <__main__.Word instance at 0x11d163320>
 <__main__.Word instance at 0x11d163200>
 <__main__.Word instance at 0x11d1633b0>]",Violet,3_0,True,,,ifshemeetsusthereinhercar,,,,NaN,NaN
128,128,"[<__main__.Word instance at 0x11d163488>
 <__main__.Word instance at 0x11d1631b8>
 <__main__.Word instance at 0x11d1636c8>
 <__main__.Word instance at 0x11d163560>]",Violet,3_0,False,True,"[['her'], ['house'], ['go'], ['from']]",gofromherhouse,gofromherhouse,0.0416666666667,3.17805383035,False,3.1780538303479458
129,129,"[<__main__.Word instance at 0x11d1632d8>
 <__main__.Word instance at 0x11d163950>
 <__main__.Word instance at 0x11d1637e8>
 <__main__.Word instance at 0x11d163a70>]",Violet,3_0,False,True,"[['I'], ['a', 'little', 'bit']]",Ialittlebit,Ialittlebit,0.5,0.69314718056,False,0.6931471805599453
130,130,[<__main__.Word instance at 0x11d163b48>],Violet,3_0,False,True,[['okay']],okay,okay,1.0,0.0,False,-0.0
131,131,"[<__main__.Word instance at 0x11d163c20>
 <__main__.Word instance at 0x11d163b00>
 <__main__.Word instance at 0x11d163b90>
 <__main__.Word instance at 0x11d163ea8>
 <__main__.Word instance at 0x11d163cf8>
 <__main__.Word instance at 0x11d163ef0>
 <__main__.Word instance at 0x11d163d40>]",Violet,3_0,False,False,"[['on'], ['pants'], [""it's""], ['not'], ['gonna', 'write'], ['my']]",it'snotgonnawriteonmypants,notmygonnawritepantsit'son,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
132,132,"[<__main__.Word instance at 0x11d163c68>
 <__main__.Word instance at 0x11d169050>
 <__main__.Word instance at 0x11d169128>
 <__main__.Word instance at 0x11d169248>
 <__main__.Word instance at 0x11d1692d8>
 <__main__.Word instance at 0x11d1693b0>]",Violet,3_0,False,False,"[['on'], [""it's""], ['not', 'working'], ['pants'], ['my']]",it'snotworkingonmypants,mypantsit'snotworkingon,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
133,133,"[<__main__.Word instance at 0x11d169320>
 <__main__.Word instance at 0x11d169518>
 <__main__.Word instance at 0x11d1693f8>
 <__main__.Word instance at 0x11d1696c8>]",Violet,3_0,False,False,"[['now'], ['it'], ['working'], ['is']]",nowisitworking,isitworkingnow,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
134,134,[<__main__.Word instance at 0x11d1697e8>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
135,135,[<__main__.Word instance at 0x11d1698c0>],Violet,3_0,False,True,[['mama']],mama,mama,1.0,0.0,False,-0.0
136,136,[<__main__.Word instance at 0x11d169950>],Violet,3_0,False,True,[['hello']],hello,hello,1.0,0.0,False,-0.0
137,137,"[<__main__.Word instance at 0x11d169b00>
 <__main__.Word instance at 0x11d1699e0>
 <__main__.Word instance at 0x11d169c68>
 <__main__.Word instance at 0x11d169b90>
 <__main__.Word instance at 0x11d169d40>
 <__main__.Word instance at 0x11d169b48>
 <__main__.Word instance at 0x11d169f38>]",Violet,3_0,False,False,"[['I'], ['it'], ['not', 'working'], ['do'], ['when'], [""it's""]]",it'snotworkingwhenIdoit,doitwhenIit'snotworking,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
138,138,[<__main__.Word instance at 0x11d1660e0>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
139,139,[<__main__.Word instance at 0x11d166098>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
140,140,"[<__main__.Word instance at 0x11d166290>
 <__main__.Word instance at 0x11d166488>
 <__main__.Word instance at 0x11d166518>
 <__main__.Word instance at 0x11d166050>
 <__main__.Word instance at 0x11d1665a8>
 <__main__.Word instance at 0x11d1663b0>]",Violet,3_0,False,False,"[['did'], ['get'], ['you'], ['your', 'own'], ['pen']]",didyougetyourownpen,yougetdidpenyourown,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
141,141,[<__main__.Word instance at 0x11d1663f8>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
142,142,"[<__main__.Word instance at 0x11d166128>
 <__main__.Word instance at 0x11d1668c0>
 <__main__.Word instance at 0x11d1667e8>
 <__main__.Word instance at 0x11d166998>]",Violet,3_0,False,False,"[['working'], [""isn't""], ['this', 'one']]",thisoneisn'tworking,isn'tworkingthisone,0.166666666667,-0.182321556794,False,-0.1823215567939546
143,143,[<__main__.Word instance at 0x11d166b48>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
144,144,"[<__main__.Word instance at 0x11d166ef0>
 <__main__.Word instance at 0x11d166dd0>
 <__main__.Word instance at 0x11d166710>]",Violet,3_0,False,False,"[[""doesn't""], ['working'], ['your']]",yourdoesn'tworking,doesn'tyourworking,0.166666666667,-0.182321556794,False,-0.1823215567939546
145,145,[<__main__.Word instance at 0x11d166f80>],Violet,3_0,False,True,[['work']],work,work,1.0,0.0,False,-0.0
146,146,[<__main__.Word instance at 0x11d166bd8>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
147,147,"[<__main__.Word instance at 0x11d16c098>
 <__main__.Word instance at 0x11d16c128>
 <__main__.Word instance at 0x11d16c3f8>]",Violet,3_0,False,False,"[['and'], ['up'], ['down']]",upanddown,downandup,0.166666666667,-0.182321556794,False,-0.1823215567939546
148,148,"[<__main__.Word instance at 0x11d16c518>
 <__main__.Word instance at 0x11d16c320>
 <__main__.Word instance at 0x11d16c5a8>
 <__main__.Word instance at 0x11d16c7a0>
 <__main__.Word instance at 0x11d16c638>
 <__main__.Word instance at 0x11d16c878>
 <__main__.Word instance at 0x11d16c830>
 <__main__.Word instance at 0x11d16cb48>]",Violet,3_0,False,False,"[['way'], ['up'], ['down'], ['and'], [""that's""], ['to'], ['the', 'best']]",that'sthebestwaytoupanddown,downandthat'sthebestuptoway,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
149,149,"[<__main__.Word instance at 0x11d16cbd8>
 <__main__.Word instance at 0x11d16c9e0>
 <__main__.Word instance at 0x11d16cf38>
 <__main__.Word instance at 0x11d16ca70>
 <__main__.Word instance at 0x11d16cf80>
 <__main__.Word instance at 0x11d16ce60>
 <__main__.Word instance at 0x11d16cd40>
 <__main__.Word instance at 0x11d16f170>
 <__main__.Word instance at 0x11d16f0e0>
 <__main__.Word instance at 0x11d16f368>
 <__main__.Word instance at 0x11d16f290>]",Violet,3_0,False,False,"[['this', 'is'], ['this', 'is'], ['inside'], ['the'], ['the'], ['in'], ['but'], ['not'], ['inside']]",thisistheinsidebutthisisnotintheinside,notintheinsidetheinsidebutthisisthisis,2.7557319224e-06,-2.75573571947e-06,True,-2.204609839267931e-05
150,150,[<__main__.Word instance at 0x11d16f3f8>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
151,151,"[<__main__.Word instance at 0x11d16f5a8>
 <__main__.Word instance at 0x11d16f7a0>]",Violet,3_0,False,True,"[['try'], ['it']]",tryit,tryit,0.5,0.69314718056,False,0.6931471805599453
152,152,"[<__main__.Word instance at 0x11d16f9e0>
 <__main__.Word instance at 0x11d16fb48>
 <__main__.Word instance at 0x11d16f4d0>
 <__main__.Word instance at 0x11d16fa28>]",Violet,3_0,False,True,"[['the'], ['back'], ['the', 'front']]",thebackthefront,thebackthefront,0.166666666667,1.79175946923,False,1.791759469228055
153,153,"[<__main__.Word instance at 0x11d16fc68>
 <__main__.Word instance at 0x11d16f830>
 <__main__.Word instance at 0x11d16fd88>]",Violet,3_0,False,False,"[[""there's""], ['triangle'], ['mom']]",momthere'striangle,there'smomtriangle,0.166666666667,-0.182321556794,False,-0.1823215567939546
154,154,[<__main__.Word instance at 0x11d16fef0>],Violet,3_0,False,True,[['triangle']],triangle,triangle,1.0,0.0,False,-0.0
155,155,"[<__main__.Word instance at 0x11d16ffc8>
 <__main__.Word instance at 0x11d16fea8>]",Violet,3_0,False,True,"[[""what's""], ['and']]",andwhat's,andwhat's,0.5,0.69314718056,False,0.6931471805599453
156,156,[<__main__.Word instance at 0x11d173170>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
157,157,"[<__main__.Word instance at 0x11d173320>
 <__main__.Word instance at 0x11d1733b0>
 <__main__.Word instance at 0x11d173290>
 <__main__.Word instance at 0x11d173560>
 <__main__.Word instance at 0x11d173440>
 <__main__.Word instance at 0x11d173830>]",Violet,3_0,False,False,"[['it'], ['mine'], ['like'], ['you'], ['this'], ['make']]",youmakeitlikethismine,thislikeityoumakemine,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
158,158,"[<__main__.Word instance at 0x11d173908>
 <__main__.Word instance at 0x11d173680>
 <__main__.Word instance at 0x11d173998>]",Violet,3_0,False,False,"[['snake'], ['like'], ['this']]",likethissnake,thislikesnake,0.166666666667,-0.182321556794,False,-0.1823215567939546
159,159,[<__main__.Word instance at 0x11d173ab8>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
160,160,"[<__main__.Word instance at 0x11d173b48>
 <__main__.Word instance at 0x11d1731b8>
 <__main__.Word instance at 0x11d173d40>
 <__main__.Word instance at 0x11d173bd8>
 <__main__.Word instance at 0x11d173e60>]",Violet,3_0,False,False,"[['its'], ['press'], ['side'], ['it'], ['on']]",pressitonitsside,sideitonitspress,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
161,161,"[<__main__.Word instance at 0x11d173f38>
 <__main__.Word instance at 0x11d173dd0>
 <__main__.Word instance at 0x11d173fc8>
 <__main__.Word instance at 0x11d173ea8>]",Violet,3_0,False,False,"[['like'], ['triangle'], ['square'], ['look']]",squaretrianglelooklike,likesquaretrianglelook,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
162,162,[<__main__.Word instance at 0x11d173cf8>],Violet,3_0,False,True,[['snake']],snake,snake,1.0,0.0,False,-0.0
163,163,"[<__main__.Word instance at 0x11d176200>
 <__main__.Word instance at 0x11d176320>]",Violet,3_0,False,True,"[['this', 'one']]",thisone,thisone,1.0,0.0,False,-0.0
164,164,"[<__main__.Word instance at 0x11d1763f8>
 <__main__.Word instance at 0x11d1762d8>
 <__main__.Word instance at 0x11d1765f0>
 <__main__.Word instance at 0x11d176488>
 <__main__.Word instance at 0x11d176680>
 <__main__.Word instance at 0x11d176bd8>
 <__main__.Word instance at 0x11d176b00>
 <__main__.Word instance at 0x11d176c68>
 <__main__.Word instance at 0x11d176cf8>]",Violet,3_0,False,False,"[['are'], ['we'], ['done'], ['tape'], ['taping'], ['done'], ['done'], ['are'], ['we']]",tapedonearewedonetapingarewedone,arewearewedonedonedonetapingtape,2.7557319224e-06,-2.75573571947e-06,True,-6.613975332286749e-05
165,165,"[<__main__.Word instance at 0x11d176ef0>
 <__main__.Word instance at 0x11d176e18>
 <__main__.Word instance at 0x11d176fc8>
 <__main__.Word instance at 0x11d176dd0>
 <__main__.Word instance at 0x11d1768c0>
 <__main__.Word instance at 0x11d1791b8>]",Violet,3_0,True,,,mommybackpackhurtsonme,,,,NaN,NaN
166,166,[<__main__.Word instance at 0x11d179368>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
167,167,"[<__main__.Word instance at 0x11d1797e8>
 <__main__.Word instance at 0x11d179998>]",Violet,3_0,True,,,stillhurts,,,,NaN,NaN
168,168,"[<__main__.Word instance at 0x11d179a70>
 <__main__.Word instance at 0x11d1796c8>
 <__main__.Word instance at 0x11d179bd8>
 <__main__.Word instance at 0x11d179b48>
 <__main__.Word instance at 0x11d179cb0>]",Violet,3_0,False,False,"[['now'], ['the'], ['put'], ['clip'], ['on']]",nowputtheclipon,putontheclipnow,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
169,169,[<__main__.Word instance at 0x11d179f38>],Violet,3_0,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
170,170,"[<__main__.Word instance at 0x11d179fc8>
 <__main__.Word instance at 0x11d179d40>
 <__main__.Word instance at 0x11d17c128>]",Violet,3_0,True,,,scrubscrubblescrubble,,,,NaN,NaN
171,171,[<__main__.Word instance at 0x11d17c248>],Violet,3_0,True,,,scrubble,,,,NaN,NaN
172,172,[<__main__.Word instance at 0x11d17c5a8>],Violet,3_0,True,,,scrubble,,,,NaN,NaN
173,173,"[<__main__.Word instance at 0x11d17c908>
 <__main__.Word instance at 0x11d17c7e8>
 <__main__.Word instance at 0x11d17c998>
 <__main__.Word instance at 0x11d17c758>]",Violet,3_0,True,,,huppleit'sahupple,,,,NaN,NaN
174,174,[<__main__.Word instance at 0x11d17ca28>],Violet,3_0,True,,,hupple,,,,NaN,NaN
175,175,"[<__main__.Word instance at 0x11d17c680>
 <__main__.Word instance at 0x11d17ce18>
 <__main__.Word instance at 0x11d17ccf8>]",Violet,3_0,True,,,it'sahupple,,,,NaN,NaN
176,176,"[<__main__.Word instance at 0x11d17cf80>
 <__main__.Word instance at 0x11d17cea8>
 <__main__.Word instance at 0x11d17f0e0>]",Violet,3_0,True,,,it'sahupple,,,,NaN,NaN
177,177,"[<__main__.Word instance at 0x11d17f1b8>
 <__main__.Word instance at 0x11d17f290>
 <__main__.Word instance at 0x11d17f170>
 <__main__.Word instance at 0x11d17f488>
 <__main__.Word instance at 0x11d17f320>]",Violet,3_0,False,False,"[['yet'], ['done'], ['mom'], ['are'], ['we']]",momarewedoneyet,arewedonemomyet,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
178,178,[<__main__.Word instance at 0x11d17f638>],Violet,3_0,False,True,[['almost']],almost,almost,1.0,0.0,False,-0.0
179,179,"[<__main__.Word instance at 0x11d17f6c8>
 <__main__.Word instance at 0x11d17f5a8>
 <__main__.Word instance at 0x11d17f878>]",Violet,3_0,False,False,"[[""I'll""], ['be'], ['done']]",I'llbedone,doneI'llbe,0.166666666667,-0.182321556794,False,-0.1823215567939546
180,180,"[<__main__.Word instance at 0x11d17fa70>
 <__main__.Word instance at 0x11d17f908>
 <__main__.Word instance at 0x11d17fb00>]",Violet,3_0,False,False,"[['take'], ['that'], ['off']]",takeoffthat,thatofftake,0.166666666667,-0.182321556794,False,-0.1823215567939546
181,181,"[<__main__.Word instance at 0x11d17fcb0>
 <__main__.Word instance at 0x11d17fb90>
 <__main__.Word instance at 0x11d17fea8>
 <__main__.Word instance at 0x11d17fd88>
 <__main__.Word instance at 0x11d17ff38>
 <__main__.Word instance at 0x11d17fef0>
 <__main__.Word instance at 0x11d17fc68>
 <__main__.Word instance at 0x11d17fe18>]",Violet,3_0,True,,,I'llmakeanovalandashapecalled,,,,NaN,NaN
