,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
180,180,[<__main__.Word instance at 0x1116c8e60>],Alex,2_0,False,True,[['z']],z,z,1.0,0.0,False,-0.0
181,181,[<__main__.Word instance at 0x1116c8cb0>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
182,182,[<__main__.Word instance at 0x1116cb098>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
183,183,[<__main__.Word instance at 0x1116cb368>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
184,184,[<__main__.Word instance at 0x1116cb5a8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
185,185,[<__main__.Word instance at 0x1116cb4d0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
186,186,[<__main__.Word instance at 0x1116cb7e8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
187,187,"[<__main__.Word instance at 0x1116cb3f8>
 <__main__.Word instance at 0x1116cbb00>
 <__main__.Word instance at 0x1116cb9e0>]",Alex,2_0,False,False,"[['a'], ['it'], ['was']]",itwasa,wasait,0.166666666667,-0.182321556794,False,-0.1823215567939546
188,188,[<__main__.Word instance at 0x1116cbcf8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
189,189,[<__main__.Word instance at 0x1116cbc68>],Alex,2_0,False,True,[['eight']],eight,eight,1.0,0.0,False,-0.0
190,190,[<__main__.Word instance at 0x1116cb248>],Alex,2_0,False,True,[['o']],o,o,1.0,0.0,False,-0.0
191,191,"[<__main__.Word instance at 0x1116cf170>
 <__main__.Word instance at 0x1116cf050>]",Alex,2_0,False,False,"[['what'], ['that']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
192,192,[<__main__.Word instance at 0x1116cf248>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
193,193,[<__main__.Word instance at 0x1116cf5f0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
194,194,[<__main__.Word instance at 0x1116cf830>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
195,195,[<__main__.Word instance at 0x1116cf950>],Alex,2_0,False,True,[['three']],three,three,1.0,0.0,False,-0.0
196,196,[<__main__.Word instance at 0x1116cf9e0>],Alex,2_0,False,True,[['four']],four,four,1.0,0.0,False,-0.0
197,197,[<__main__.Word instance at 0x1116cfa70>],Alex,2_0,False,True,[['seven']],seven,seven,1.0,0.0,False,-0.0
198,198,[<__main__.Word instance at 0x1116cfe18>],Alex,2_0,False,True,[['eight']],eight,eight,1.0,0.0,False,-0.0
199,199,[<__main__.Word instance at 0x1116cfef0>],Alex,2_0,False,True,[['ten']],ten,ten,1.0,0.0,False,-0.0
200,200,[<__main__.Word instance at 0x1116cfea8>],Alex,2_0,False,True,[['twelve']],twelve,twelve,1.0,0.0,False,-0.0
201,201,[<__main__.Word instance at 0x1116cfb00>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
202,202,[<__main__.Word instance at 0x1116d20e0>],Alex,2_0,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
203,203,[<__main__.Word instance at 0x1116d22d8>],Alex,2_0,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
204,204,"[<__main__.Word instance at 0x1116d2368>
 <__main__.Word instance at 0x1116d2680>]",Alex,2_0,False,False,"[['hi'], ['Gigi']]",hiGigi,Gigihi,0.5,-0.69314718056,False,-0.6931471805599453
205,205,"[<__main__.Word instance at 0x1116d2830>
 <__main__.Word instance at 0x1116d2710>]",Alex,2_0,False,False,"[['Dada'], ['hi']]",hiDada,Dadahi,0.5,-0.69314718056,False,-0.6931471805599453
206,206,"[<__main__.Word instance at 0x1116d28c0>
 <__main__.Word instance at 0x1116d2b00>]",Alex,2_0,False,False,"[['Gigi'], ['hi']]",hiGigi,Gigihi,0.5,-0.69314718056,False,-0.6931471805599453
207,207,"[<__main__.Word instance at 0x1116d2b90>
 <__main__.Word instance at 0x1116d2ef0>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
208,208,"[<__main__.Word instance at 0x1116d2fc8>
 <__main__.Word instance at 0x1116d2a70>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
209,209,[<__main__.Word instance at 0x1116d2e60>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
210,210,[<__main__.Word instance at 0x1116d5128>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
211,211,[<__main__.Word instance at 0x1116d5248>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
212,212,[<__main__.Word instance at 0x1116d53b0>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
213,213,"[<__main__.Word instance at 0x1116d5710>
 <__main__.Word instance at 0x1116d58c0>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
214,214,[<__main__.Word instance at 0x1116d5ab8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
215,215,[<__main__.Word instance at 0x1116d5bd8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
216,216,[<__main__.Word instance at 0x1116d5c68>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
217,217,[<__main__.Word instance at 0x1116d5e60>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
218,218,[<__main__.Word instance at 0x1116d5f38>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
219,219,[<__main__.Word instance at 0x1116d5ea8>],Alex,2_0,False,True,[['three']],three,three,1.0,0.0,False,-0.0
220,220,[<__main__.Word instance at 0x1116d5e18>],Alex,2_0,False,True,[['four']],four,four,1.0,0.0,False,-0.0
221,221,[<__main__.Word instance at 0x1116d8050>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
222,222,[<__main__.Word instance at 0x1116d82d8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
223,223,[<__main__.Word instance at 0x1116d83b0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
224,224,[<__main__.Word instance at 0x1116d85f0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
225,225,"[<__main__.Word instance at 0x1116d8518>
 <__main__.Word instance at 0x1116d8878>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
226,226,[<__main__.Word instance at 0x1116d8908>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
227,227,[<__main__.Word instance at 0x1116d8440>],Alex,2_0,True,,,plane,,,,NaN,NaN
228,228,"[<__main__.Word instance at 0x1116d8d40>
 <__main__.Word instance at 0x1116d8f80>]",Alex,2_0,False,False,"[['oh'], ['Mommy']]",ohMommy,Mommyoh,0.5,-0.69314718056,False,-0.6931471805599453
229,229,"[<__main__.Word instance at 0x1116d8b00>
 <__main__.Word instance at 0x1116dc170>]",Alex,2_0,False,True,"[['tweet', 'tweet']]",tweettweet,tweettweet,1.0,0.0,False,-0.0
230,230,"[<__main__.Word instance at 0x1116dc368>
 <__main__.Word instance at 0x1116dc248>]",Alex,2_0,False,False,"[['Mommy'], ['oh']]",ohMommy,Mommyoh,0.5,-0.69314718056,False,-0.6931471805599453
231,231,[<__main__.Word instance at 0x1116dc3f8>],Alex,2_0,False,True,[['bird']],bird,bird,1.0,0.0,False,-0.0
232,232,[<__main__.Word instance at 0x1116dc320>],Alex,2_0,False,True,[['apple']],apple,apple,1.0,0.0,False,-0.0
233,233,"[<__main__.Word instance at 0x1116dcab8>
 <__main__.Word instance at 0x1116dca28>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
234,234,"[<__main__.Word instance at 0x1116dc998>
 <__main__.Word instance at 0x1116dcd40>]",Alex,2_0,False,False,"[['what'], ['that']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
235,235,[<__main__.Word instance at 0x1116dcdd0>],Alex,2_0,True,,,plane,,,,NaN,NaN
236,236,[<__main__.Word instance at 0x1116dcf38>],Alex,2_0,False,True,[['flowers']],flowers,flowers,1.0,0.0,False,-0.0
237,237,[<__main__.Word instance at 0x1116dcf80>],Alex,2_0,False,True,[['dog']],dog,dog,1.0,0.0,False,-0.0
238,238,[<__main__.Word instance at 0x1116dcef0>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
239,239,[<__main__.Word instance at 0x1116dccf8>],Alex,2_0,False,True,[['ball']],ball,ball,1.0,0.0,False,-0.0
240,240,"[<__main__.Word instance at 0x1116df1b8>
 <__main__.Word instance at 0x1116df2d8>]",Alex,2_0,False,False,"[['one'], ['another']]",anotherone,oneanother,0.5,-0.69314718056,False,-0.6931471805599453
241,241,[<__main__.Word instance at 0x1116df368>],Alex,2_0,False,True,[['chair']],chair,chair,1.0,0.0,False,-0.0
242,242,"[<__main__.Word instance at 0x1116df560>
 <__main__.Word instance at 0x1116df128>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
243,243,"[<__main__.Word instance at 0x1116df6c8>
 <__main__.Word instance at 0x1116df098>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
244,244,"[<__main__.Word instance at 0x1116df7e8>
 <__main__.Word instance at 0x1116df9e0>
 <__main__.Word instance at 0x1116df710>
 <__main__.Word instance at 0x1116dfab8>
 <__main__.Word instance at 0x1116df950>]",Alex,2_0,False,False,"[['that'], [""what's""], ['moo'], [""what's""], ['that']]",moowhat'sthatwhat'sthat,moothatthatwhat'swhat's,0.00833333333333,-0.00836824967052,True,-0.03390155167568134
245,245,"[<__main__.Word instance at 0x1116dfa28>
 <__main__.Word instance at 0x1116dfc68>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
246,246,"[<__main__.Word instance at 0x1116dfd40>
 <__main__.Word instance at 0x1116dfbd8>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
247,247,[<__main__.Word instance at 0x1116dfcb0>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
248,248,"[<__main__.Word instance at 0x1116dfd88>
 <__main__.Word instance at 0x1116df8c0>]",Alex,2_0,False,False,"[['Mommy'], ['frog']]",frogMommy,Mommyfrog,0.5,-0.69314718056,False,-0.6931471805599453
249,249,[<__main__.Word instance at 0x1116dff80>],Alex,2_0,False,True,[['moo']],moo,moo,1.0,0.0,False,-0.0
250,250,"[<__main__.Word instance at 0x1116df488>
 <__main__.Word instance at 0x1116dffc8>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
251,251,"[<__main__.Word instance at 0x1116e5248>
 <__main__.Word instance at 0x1116e5128>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
252,252,"[<__main__.Word instance at 0x1116e53b0>
 <__main__.Word instance at 0x1116e5290>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
253,253,[<__main__.Word instance at 0x1116e50e0>],Alex,2_0,True,,,whale,,,,NaN,NaN
254,254,"[<__main__.Word instance at 0x1116e5758>
 <__main__.Word instance at 0x1116e55f0>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
255,255,"[<__main__.Word instance at 0x1116e5200>
 <__main__.Word instance at 0x1116e59e0>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
256,256,"[<__main__.Word instance at 0x1116e5c20>
 <__main__.Word instance at 0x1116e5ab8>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
257,257,[<__main__.Word instance at 0x1116e5998>],Alex,2_0,False,True,[['purple']],purple,purple,1.0,0.0,False,-0.0
258,258,[<__main__.Word instance at 0x1116e5d40>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
259,259,[<__main__.Word instance at 0x1116e5e18>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
260,260,[<__main__.Word instance at 0x1116e2050>],Alex,2_0,False,True,[['three']],three,three,1.0,0.0,False,-0.0
261,261,"[<__main__.Word instance at 0x1116e2170>
 <__main__.Word instance at 0x1116e21b8>]",Alex,2_0,False,True,"[['one'], ['one']]",oneone,oneone,0.5,0.69314718056,True,-0.0
262,262,[<__main__.Word instance at 0x1116e23f8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
263,263,"[<__main__.Word instance at 0x1116e2440>
 <__main__.Word instance at 0x1116e2098>
 <__main__.Word instance at 0x1116e25f0>]",Alex,2_0,False,False,"[['one'], ['two'], ['two']]",twotwoone,onetwotwo,0.166666666667,-0.182321556794,True,-0.4054651081081643
264,264,[<__main__.Word instance at 0x1116e2560>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
265,265,[<__main__.Word instance at 0x1116e26c8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
266,266,[<__main__.Word instance at 0x1116e2878>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
267,267,[<__main__.Word instance at 0x1116e2a28>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
268,268,[<__main__.Word instance at 0x1116e2bd8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
269,269,[<__main__.Word instance at 0x1116e2d88>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
270,270,[<__main__.Word instance at 0x1116e2fc8>],Alex,2_0,False,True,[['three']],three,three,1.0,0.0,False,-0.0
271,271,"[<__main__.Word instance at 0x1116e90e0>
 <__main__.Word instance at 0x1116e91b8>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
272,272,[<__main__.Word instance at 0x1116e9128>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
273,273,[<__main__.Word instance at 0x1116e94d0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
274,274,"[<__main__.Word instance at 0x1116e97e8>
 <__main__.Word instance at 0x1116e9710>]",Alex,2_0,False,True,"[['up'], ['up']]",upup,upup,0.5,0.69314718056,True,-0.0
275,275,"[<__main__.Word instance at 0x1116e9638>
 <__main__.Word instance at 0x1116e9998>]",Alex,2_0,False,True,"[['no'], ['no']]",nono,nono,0.5,0.69314718056,True,-0.0
276,276,[<__main__.Word instance at 0x1116e9a28>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
277,277,[<__main__.Word instance at 0x1116e9b48>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
278,278,[<__main__.Word instance at 0x1116e9bd8>],Alex,2_0,False,True,[['hey']],hey,hey,1.0,0.0,False,-0.0
279,279,[<__main__.Word instance at 0x1116e9dd0>],Alex,2_0,False,True,[['hey']],hey,hey,1.0,0.0,False,-0.0
280,280,[<__main__.Word instance at 0x1116e9ea8>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
281,281,[<__main__.Word instance at 0x1116e9f38>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
282,282,[<__main__.Word instance at 0x1116ec0e0>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
283,283,"[<__main__.Word instance at 0x1116ec3b0>
 <__main__.Word instance at 0x1116ec248>
 <__main__.Word instance at 0x1116ec488>]",Alex,2_0,False,True,"[['Gigi'], ['Gigi'], ['Gigi']]",GigiGigiGigi,GigiGigiGigi,0.166666666667,1.79175946923,True,-0.0
284,284,"[<__main__.Word instance at 0x1116ec680>
 <__main__.Word instance at 0x1116ec518>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
285,285,[<__main__.Word instance at 0x1116ec368>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
286,286,[<__main__.Word instance at 0x1116ec7e8>],Alex,2_0,True,,,uhuh,,,,NaN,NaN
287,287,[<__main__.Word instance at 0x1116ecb48>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
288,288,[<__main__.Word instance at 0x1116eccb0>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
289,289,[<__main__.Word instance at 0x1116ec9e0>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
290,290,[<__main__.Word instance at 0x1116ecdd0>],Alex,2_0,False,True,[['whoa']],whoa,whoa,1.0,0.0,False,-0.0
291,291,[<__main__.Word instance at 0x1116ecef0>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
292,292,[<__main__.Word instance at 0x1116ef170>],Alex,2_0,False,True,[['uhoh']],uhoh,uhoh,1.0,0.0,False,-0.0
293,293,[<__main__.Word instance at 0x1116ef0e0>],Alex,2_0,False,True,[['bye']],bye,bye,1.0,0.0,False,-0.0
294,294,[<__main__.Word instance at 0x1116ef6c8>],Alex,2_0,False,True,[['&-um']],&-um,&-um,1.0,0.0,False,-0.0
295,295,[<__main__.Word instance at 0x1116ef7a0>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
296,296,[<__main__.Word instance at 0x1116ef908>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
297,297,"[<__main__.Word instance at 0x1116ef950>
 <__main__.Word instance at 0x1116ef440>]",Alex,2_0,False,True,"[['help'], ['me']]",helpme,helpme,0.5,0.69314718056,False,0.6931471805599453
298,298,[<__main__.Word instance at 0x1116ef9e0>],Alex,2_0,False,True,[['bowl']],bowl,bowl,1.0,0.0,False,-0.0
299,299,"[<__main__.Word instance at 0x1116efe18>
 <__main__.Word instance at 0x1116efcb0>
 <__main__.Word instance at 0x1116effc8>
 <__main__.Word instance at 0x1116eff38>]",Alex,2_0,True,,,Ihitsithurt,,,,NaN,NaN
300,300,"[<__main__.Word instance at 0x1116ef680>
 <__main__.Word instance at 0x1116efea8>]",Alex,2_0,False,True,"[['a', 'bowl']]",abowl,abowl,1.0,0.0,False,-0.0
301,301,[<__main__.Word instance at 0x1116f22d8>],Alex,2_0,False,True,[['okay']],okay,okay,1.0,0.0,False,-0.0
302,302,[<__main__.Word instance at 0x1116f2368>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
303,303,[<__main__.Word instance at 0x1116f25a8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
304,304,[<__main__.Word instance at 0x1116f24d0>],Alex,2_0,False,True,[['it']],it,it,1.0,0.0,False,-0.0
305,305,"[<__main__.Word instance at 0x1116f27e8>
 <__main__.Word instance at 0x1116f2bd8>]",Alex,2_0,False,False,"[['that'], ['what']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
306,306,[<__main__.Word instance at 0x1116f29e0>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
307,307,[<__main__.Word instance at 0x1116f2a70>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
308,308,[<__main__.Word instance at 0x1116f2cf8>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
309,309,[<__main__.Word instance at 0x1116f23f8>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
310,310,[<__main__.Word instance at 0x1116f5050>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
311,311,[<__main__.Word instance at 0x1116f55a8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
312,312,[<__main__.Word instance at 0x1116f5830>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
313,313,[<__main__.Word instance at 0x1116f57a0>],Alex,2_0,False,True,[['you']],you,you,1.0,0.0,False,-0.0
314,314,"[<__main__.Word instance at 0x1116f5950>
 <__main__.Word instance at 0x1116f5b48>]",Alex,2_0,False,False,"[['other'], ['bowl']]",otherbowl,bowlother,0.5,-0.69314718056,False,-0.6931471805599453
315,315,[<__main__.Word instance at 0x1116f5cf8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
316,316,[<__main__.Word instance at 0x1116f5f38>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
317,317,[<__main__.Word instance at 0x1116f5878>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
318,318,"[<__main__.Word instance at 0x1116f5d88>
 <__main__.Word instance at 0x1116f8050>]",Alex,2_0,False,True,"[['Mommy'], ['one']]",oneMommy,oneMommy,0.5,0.69314718056,False,0.6931471805599453
319,319,[<__main__.Word instance at 0x1116f8290>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
320,320,[<__main__.Word instance at 0x1116f8488>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
321,321,[<__main__.Word instance at 0x1116f8560>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
322,322,[<__main__.Word instance at 0x1116f8758>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
323,323,[<__main__.Word instance at 0x1116f8830>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
324,324,[<__main__.Word instance at 0x1116f8908>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
325,325,[<__main__.Word instance at 0x1116f8878>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
326,326,[<__main__.Word instance at 0x1116f8950>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
327,327,[<__main__.Word instance at 0x1116f8a28>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
328,328,[<__main__.Word instance at 0x1116f8b00>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
329,329,[<__main__.Word instance at 0x1116f8bd8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
330,330,"[<__main__.Word instance at 0x1116f8cb0>
 <__main__.Word instance at 0x1116f87e8>]",Alex,2_0,False,False,"[['what'], ['that']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
331,331,[<__main__.Word instance at 0x1116f8f38>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
332,332,[<__main__.Word instance at 0x1116f8e60>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
333,333,[<__main__.Word instance at 0x1116fb440>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
334,334,[<__main__.Word instance at 0x1116fb5a8>],Alex,2_0,False,True,[['mm']],mm,mm,1.0,0.0,False,-0.0
335,335,[<__main__.Word instance at 0x1116fb680>],Alex,2_0,True,,,egg,,,,NaN,NaN
336,336,[<__main__.Word instance at 0x1116fb758>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
337,337,[<__main__.Word instance at 0x1116fb830>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
338,338,[<__main__.Word instance at 0x1116fb908>],Alex,2_0,False,True,[['we']],we,we,1.0,0.0,False,-0.0
339,339,[<__main__.Word instance at 0x1116fb9e0>],Alex,2_0,False,True,[['bye']],bye,bye,1.0,0.0,False,-0.0
340,340,[<__main__.Word instance at 0x1116fbab8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
341,341,[<__main__.Word instance at 0x1116fbb90>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
342,342,[<__main__.Word instance at 0x1116fbc20>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
343,343,[<__main__.Word instance at 0x1116fbe18>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
344,344,[<__main__.Word instance at 0x1116fbef0>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
345,345,[<__main__.Word instance at 0x1116fbfc8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
346,346,[<__main__.Word instance at 0x1116fb6c8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
347,347,"[<__main__.Word instance at 0x1116ff098>
 <__main__.Word instance at 0x1116ff290>]",Alex,2_0,False,False,"[['that'], ['what']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
348,348,[<__main__.Word instance at 0x1116ff3b0>],Alex,2_0,False,True,[['uhoh']],uhoh,uhoh,1.0,0.0,False,-0.0
349,349,"[<__main__.Word instance at 0x1116ff518>
 <__main__.Word instance at 0x1116ff680>
 <__main__.Word instance at 0x1116ff248>
 <__main__.Word instance at 0x1116ff7a0>]",Alex,2_0,True,,,whereisorangejuice,,,,NaN,NaN
350,350,[<__main__.Word instance at 0x1116ff7e8>],Alex,2_0,False,True,[['where']],where,where,1.0,0.0,False,-0.0
351,351,"[<__main__.Word instance at 0x1116ffb48>
 <__main__.Word instance at 0x1116ff908>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
352,352,[<__main__.Word instance at 0x1116ff320>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
353,353,[<__main__.Word instance at 0x1116ff9e0>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
354,354,"[<__main__.Word instance at 0x1116ff560>
 <__main__.Word instance at 0x1116ffea8>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
355,355,"[<__main__.Word instance at 0x1116ffe18>
 <__main__.Word instance at 0x1116ffef0>
 <__main__.Word instance at 0x1116ffa28>]",Alex,2_0,False,False,"[['that'], ['how', 'about']]",howaboutthat,thathowabout,0.5,-0.69314718056,False,-0.6931471805599453
356,356,[<__main__.Word instance at 0x1116ffd40>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
357,357,[<__main__.Word instance at 0x1117020e0>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
358,358,[<__main__.Word instance at 0x111702248>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
359,359,[<__main__.Word instance at 0x1117021b8>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
360,360,[<__main__.Word instance at 0x111702050>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
361,361,[<__main__.Word instance at 0x1117025a8>],Alex,2_0,False,True,[['three']],three,three,1.0,0.0,False,-0.0
